,content_id,date_str,month,day,year
1843,3299,"Nov 10, 2017",11,10,2017
1844,3300,"Nov 10, 2017",11,10,2017
1845,3301,"Nov 10, 2017",11,10,2017
1846,3302,"Nov 10, 2017",11,10,2017
1847,3303,"Nov 11, 2017",11,11,2017
1848,3304,"Nov 11, 2017",11,11,2017
1849,3305,"Nov 12, 2017",11,12,2017
1850,3306,"Nov 11, 2017",11,11,2017
1851,3307,"Nov 10, 2017",11,10,2017
1852,3308,"Nov 10, 2017",11,10,2017
1853,3309,"Nov 10, 2017",11,10,2017
1854,3310,"Nov 10, 2017",11,10,2017
1855,3311,"Nov 10, 2017",11,10,2017
1856,3312,"Nov 11, 2017",11,11,2017
1857,3313,"Nov 11, 2017",11,11,2017
1858,3314,"Nov 11, 2017",11,11,2017
1859,3315,"Nov 10, 2017",11,10,2017
1860,3317,"Nov 9, 2017",11,9,2017
1861,3319,"Nov 11, 2017",11,11,2017
1862,3320,"Nov 11, 2017",11,11,2017
1863,3321,"Nov 10, 2017",11,10,2017
1864,3322,"Nov 8, 2017",11,8,2017
1865,3323,"Nov 11, 2017",11,11,2017
1866,3325,"Nov 11, 2017",11,11,2017
1867,3327,missing,12,31,2099
1868,3328,"Nov 10, 2017",11,10,2017
1869,3329,"Nov 11, 2017",11,11,2017
1870,3330,"Nov 11, 2017",11,11,2017
1871,3331,missing,12,31,2099
1872,3332,"Nov 18, 2017",11,18,2017
1873,3333,"Jan 9, 2018",1,9,2018
1874,3334,"Nov 11, 2017",11,11,2017
1875,3335,"Nov 11, 2017",11,11,2017
1876,3336,"Nov 11, 2017",11,11,2017
1877,3337,"Nov 12, 2017",11,12,2017
1878,3338,"Nov 11, 2017",11,11,2017
1879,3339,"Nov 11, 2017",11,11,2017
1880,3341,"Nov 11, 2017",11,11,2017
1881,3342,"Nov 12, 2017",11,12,2017
1882,3344,"Nov 11, 2017",11,11,2017
1883,3345,"Nov 10, 2017",11,10,2017
1884,3346,"Nov 12, 2017",11,12,2017
1885,3347,"Nov 12, 2017",11,12,2017
1886,3348,missing,12,31,2099
1887,3351,"Nov 13, 2017",11,13,2017
1888,3352,"Nov 12, 2017",11,12,2017
1889,3355,"Nov 12, 2017",11,12,2017
1890,3356,"Nov 9, 2017",11,9,2017
1891,3358,"Nov 12, 2017",11,12,2017
1892,3359,missing,12,31,2099
1893,3360,"Nov 12, 2017",11,12,2017
1894,3361,"Nov 10, 2017",11,10,2017
1895,3362,"Nov 12, 2017",11,12,2017
1896,3363,"Nov 12, 2017",11,12,2017
1897,3364,missing,12,31,2099
1898,3365,"Nov 10, 2017",11,10,2017
1899,3366,"Nov 12, 2017",11,12,2017
1900,3367,"Nov 10, 2017",11,10,2017
1901,3370,"Nov 16, 2017",11,16,2017
1902,3372,"Nov 12, 2017",11,12,2017
1903,3373,"Nov 12, 2017",11,12,2017
1904,3374,"Nov 12, 2017",11,12,2017
1905,3375,"Nov 12, 2017",11,12,2017
1906,3376,"Nov 13, 2017",11,13,2017
1907,3378,"Nov 13, 2017",11,13,2017
1908,3379,"Nov 12, 2017",11,12,2017
1909,3380,"Nov 13, 2017",11,13,2017
1910,3381,"Nov 13, 2017",11,13,2017
1911,3382,"Nov 12, 2017",11,12,2017
1912,3383,"Nov 12, 2017",11,12,2017
1913,3384,"Nov 13, 2017",11,13,2017
